sim_time,sys_total_wait_time
5.0,0.0
10.0,0.0
15.0,0.0
20.0,0.0
25.0,3.0
30.0,13.0
35.0,16.0
40.0,12.0
45.0,20.0
50.0,33.0
55.0,40.0
60.0,53.0
65.0,74.0
70.0,105.0
75.0,104.0
80.0,136.0
85.0,181.0
90.0,226.0
95.0,307.0
100.0,394.0
105.0,385.0
110.0,368.0
115.0,384.0
120.0,442.0
125.0,498.0
130.0,510.0
135.0,491.0
140.0,577.0
145.0,699.0
150.0,844.0
155.0,928.0
160.0,1036.0
165.0,1137.0
170.0,1239.0
175.0,1212.0
180.0,1352.0
185.0,1335.0
190.0,1278.0
195.0,1409.0
200.0,1518.0
205.0,1229.0
210.0,1312.0
215.0,1470.0
220.0,1167.0
225.0,1169.0
230.0,981.0
235.0,1138.0
240.0,1333.0
245.0,1396.0
250.0,1294.0
255.0,1462.0
260.0,1573.0
265.0,1752.0
270.0,1832.0
275.0,1517.0
280.0,1719.0
285.0,2023.0
290.0,2028.0
295.0,2206.0
300.0,2460.0
305.0,2559.0
310.0,2832.0
315.0,3222.0
320.0,2765.0
325.0,2939.0
330.0,2851.0
335.0,3040.0
340.0,3007.0
345.0,3304.0
350.0,3600.0
355.0,3711.0
360.0,4224.0
365.0,4543.0
370.0,4669.0
375.0,4566.0
380.0,4695.0
385.0,4839.0
390.0,4416.0
395.0,4692.0
400.0,4797.0
405.0,4796.0
410.0,4811.0
415.0,4960.0
420.0,4959.0
425.0,5416.0
430.0,4972.0
435.0,4355.0
440.0,4703.0
445.0,4787.0
450.0,4707.0
455.0,4886.0
460.0,5099.0
465.0,5493.0
470.0,5304.0
475.0,5539.0
480.0,4846.0
485.0,5124.0
490.0,5497.0
495.0,5893.0
500.0,6368.0
505.0,6290.0
510.0,6428.0
515.0,6064.0
520.0,5782.0
525.0,5912.0
530.0,5687.0
535.0,5615.0
540.0,5733.0
545.0,6215.0
550.0,5741.0
555.0,6244.0
560.0,6676.0
565.0,7265.0
570.0,7848.0
575.0,7636.0
580.0,7972.0
585.0,8680.0
590.0,9211.0
595.0,9655.0
600.0,9855.0
605.0,10599.0
610.0,9597.0
615.0,9156.0
620.0,9547.0
625.0,9538.0
630.0,9332.0
635.0,9765.0
640.0,10419.0
645.0,10638.0
650.0,11025.0
655.0,9496.0
660.0,9663.0
665.0,9755.0
670.0,9420.0
675.0,9479.0
680.0,9616.0
685.0,9943.0
690.0,10018.0
695.0,9682.0
700.0,10187.0
705.0,9751.0
710.0,9672.0
715.0,10317.0
720.0,10321.0
725.0,10713.0
730.0,11149.0
735.0,11588.0
740.0,12075.0
745.0,12803.0
750.0,12643.0
755.0,13553.0
760.0,13550.0
765.0,13884.0
770.0,13407.0
775.0,13393.0
780.0,13258.0
785.0,14096.0
790.0,14407.0
795.0,13611.0
800.0,14035.0
805.0,14556.0
810.0,14764.0
815.0,14013.0
820.0,14278.0
825.0,13850.0
830.0,14496.0
835.0,15139.0
840.0,15302.0
845.0,15618.0
850.0,15729.0
855.0,15214.0
860.0,15533.0
865.0,16430.0
870.0,16781.0
875.0,17116.0
880.0,17092.0
885.0,17590.0
890.0,18494.0
895.0,19526.0
900.0,20108.0
905.0,20386.0
910.0,20044.0
915.0,20651.0
920.0,17535.0
925.0,16135.0
930.0,15693.0
935.0,15739.0
940.0,16474.0
945.0,15944.0
950.0,15868.0
955.0,15583.0
960.0,16253.0
965.0,16938.0
970.0,17393.0
975.0,17504.0
980.0,17908.0
985.0,18750.0
990.0,19142.0
995.0,19567.0
1000.0,20325.0
1005.0,19644.0
1010.0,19840.0
1015.0,19951.0
1020.0,20170.0
1025.0,20424.0
1030.0,20894.0
1035.0,20921.0
1040.0,21192.0
1045.0,21673.0
1050.0,21964.0
1055.0,22723.0
1060.0,21126.0
1065.0,21047.0
1070.0,21743.0
1075.0,22305.0
1080.0,22843.0
1085.0,23813.0
1090.0,24475.0
1095.0,24818.0
1100.0,23260.0
1105.0,23889.0
1110.0,24888.0
1115.0,25308.0
1120.0,25861.0
1125.0,26813.0
1130.0,27033.0
1135.0,27157.0
1140.0,27196.0
1145.0,27561.0
1150.0,28190.0
1155.0,28070.0
1160.0,28535.0
1165.0,19162.0
1170.0,16546.0
1175.0,15256.0
1180.0,16145.0
1185.0,16752.0
1190.0,16513.0
1195.0,17080.0
1200.0,17026.0
1205.0,17793.0
1210.0,18648.0
1215.0,15976.0
1220.0,16074.0
1225.0,16546.0
1230.0,16374.0
1235.0,17481.0
1240.0,18558.0
1245.0,17021.0
1250.0,16760.0
1255.0,16887.0
1260.0,18135.0
1265.0,18386.0
1270.0,18471.0
1275.0,19269.0
1280.0,20088.0
1285.0,20899.0
1290.0,21476.0
1295.0,21343.0
1300.0,22278.0
1305.0,22902.0
1310.0,22134.0
1315.0,21579.0
1320.0,19537.0
1325.0,19444.0
1330.0,19897.0
1335.0,20831.0
1340.0,20703.0
1345.0,18546.0
1350.0,18220.0
1355.0,18493.0
1360.0,19581.0
1365.0,20189.0
1370.0,20788.0
1375.0,20277.0
1380.0,20455.0
1385.0,20790.0
1390.0,21154.0
1395.0,19233.0
1400.0,18112.0
1405.0,17215.0
1410.0,17522.0
1415.0,17621.0
1420.0,11631.0
1425.0,9025.0
1430.0,9947.0
1435.0,9865.0
1440.0,10464.0
1445.0,10501.0
1450.0,10971.0
1455.0,11221.0
1460.0,11867.0
1465.0,12674.0
1470.0,13084.0
1475.0,13385.0
1480.0,13346.0
1485.0,13962.0
1490.0,14572.0
1495.0,15474.0
1500.0,14999.0
1505.0,14832.0
1510.0,12769.0
1515.0,12929.0
1520.0,13782.0
1525.0,14722.0
1530.0,15541.0
1535.0,16835.0
1540.0,17272.0
1545.0,18106.0
1550.0,18352.0
1555.0,18864.0
1560.0,19296.0
1565.0,19999.0
1570.0,20904.0
1575.0,22044.0
1580.0,21380.0
1585.0,19217.0
1590.0,17882.0
1595.0,18931.0
1600.0,19798.0
1605.0,21102.0
1610.0,20189.0
1615.0,19183.0
1620.0,18552.0
1625.0,18380.0
1630.0,16966.0
1635.0,15589.0
1640.0,15606.0
1645.0,15925.0
1650.0,16004.0
1655.0,16425.0
1660.0,17000.0
1665.0,17913.0
1670.0,18472.0
1675.0,17332.0
1680.0,18121.0
1685.0,17910.0
1690.0,17200.0
1695.0,18013.0
1700.0,18879.0
1705.0,18128.0
1710.0,18379.0
1715.0,19188.0
1720.0,20453.0
1725.0,20572.0
1730.0,21454.0
1735.0,22639.0
1740.0,23011.0
1745.0,23870.0
1750.0,24202.0
1755.0,22782.0
1760.0,23082.0
1765.0,23807.0
1770.0,24934.0
1775.0,23231.0
1780.0,23663.0
1785.0,23073.0
1790.0,22650.0
1795.0,23317.0
1800.0,23788.0
1805.0,24621.0
1810.0,25678.0
1815.0,26278.0
1820.0,27136.0
1825.0,27752.0
1830.0,27130.0
1835.0,27693.0
1840.0,28082.0
1845.0,28474.0
1850.0,28644.0
1855.0,29723.0
1860.0,30053.0
1865.0,29488.0
1870.0,25662.0
1875.0,22867.0
1880.0,22941.0
1885.0,23888.0
1890.0,24791.0
1895.0,25242.0
1900.0,26071.0
1905.0,27068.0
1910.0,24387.0
1915.0,20712.0
1920.0,20028.0
1925.0,20952.0
1930.0,21680.0
1935.0,22488.0
1940.0,22633.0
1945.0,22813.0
1950.0,22742.0
1955.0,23493.0
1960.0,24186.0
1965.0,24585.0
1970.0,23173.0
1975.0,22626.0
1980.0,23704.0
1985.0,23247.0
1990.0,23384.0
1995.0,22615.0
2000.0,23371.0
2005.0,23959.0
2010.0,23958.0
2015.0,24826.0
2020.0,25490.0
2025.0,25883.0
2030.0,26609.0
2035.0,27608.0
2040.0,28383.0
2045.0,28995.0
2050.0,29309.0
2055.0,28511.0
2060.0,27874.0
2065.0,28124.0
2070.0,29084.0
2075.0,29609.0
2080.0,28926.0
2085.0,29501.0
2090.0,30265.0
2095.0,30820.0
2100.0,29809.0
2105.0,28410.0
2110.0,25260.0
2115.0,21551.0
2120.0,20821.0
2125.0,20204.0
2130.0,20685.0
2135.0,21585.0
2140.0,22031.0
2145.0,21355.0
2150.0,21721.0
2155.0,22345.0
2160.0,23486.0
2165.0,24021.0
2170.0,24384.0
2175.0,24059.0
2180.0,24703.0
2185.0,25364.0
2190.0,26014.0
2195.0,25684.0
2200.0,25256.0
2205.0,25543.0
2210.0,26365.0
2215.0,26853.0
2220.0,27719.0
2225.0,28754.0
2230.0,26682.0
2235.0,24201.0
2240.0,22855.0
2245.0,23790.0
2250.0,23975.0
2255.0,24281.0
2260.0,25198.0
2265.0,24654.0
2270.0,24647.0
2275.0,24409.0
2280.0,24925.0
2285.0,25581.0
2290.0,25647.0
2295.0,26654.0
2300.0,27054.0
2305.0,27672.0
2310.0,28547.0
2315.0,28516.0
2320.0,28854.0
2325.0,29628.0
2330.0,30615.0
2335.0,30871.0
2340.0,31187.0
2345.0,30789.0
2350.0,31283.0
2355.0,31637.0
2360.0,31268.0
2365.0,31860.0
2370.0,32179.0
2375.0,31671.0
2380.0,22832.0
2385.0,16308.0
2390.0,16429.0
2395.0,15521.0
2400.0,13628.0
2405.0,14084.0
2410.0,14546.0
2415.0,14052.0
2420.0,14278.0
2425.0,14973.0
2430.0,15164.0
2435.0,15741.0
2440.0,16238.0
2445.0,17088.0
2450.0,17422.0
2455.0,17984.0
2460.0,18765.0
2465.0,19520.0
2470.0,19977.0
2475.0,19997.0
2480.0,20466.0
2485.0,20990.0
2490.0,21002.0
2495.0,21050.0
2500.0,21662.0
2505.0,22210.0
2510.0,23088.0
2515.0,22997.0
2520.0,22921.0
2525.0,23109.0
2530.0,23883.0
2535.0,24601.0
2540.0,24571.0
2545.0,25175.0
2550.0,25531.0
2555.0,25802.0
2560.0,24293.0
2565.0,21472.0
2570.0,19867.0
2575.0,19284.0
2580.0,18939.0
2585.0,17908.0
2590.0,18407.0
2595.0,16594.0
2600.0,16959.0
2605.0,16531.0
2610.0,16816.0
2615.0,17174.0
2620.0,17268.0
2625.0,17979.0
2630.0,18842.0
2635.0,19531.0
2640.0,20350.0
2645.0,20940.0
2650.0,21567.0
2655.0,20541.0
2660.0,20390.0
2665.0,20617.0
2670.0,21267.0
2675.0,21082.0
2680.0,21472.0
2685.0,22385.0
2690.0,23313.0
2695.0,24144.0
2700.0,24832.0
2705.0,25213.0
2710.0,26089.0
2715.0,27105.0
2720.0,28070.0
2725.0,28975.0
2730.0,28016.0
2735.0,27819.0
2740.0,24297.0
2745.0,20174.0
2750.0,19049.0
2755.0,19139.0
2760.0,19697.0
2765.0,16654.0
2770.0,14573.0
2775.0,14844.0
2780.0,15773.0
2785.0,16487.0
2790.0,17137.0
2795.0,17770.0
2800.0,18203.0
2805.0,18830.0
2810.0,19180.0
2815.0,19942.0
2820.0,20453.0
2825.0,20893.0
2830.0,22004.0
2835.0,21808.0
2840.0,22038.0
2845.0,22694.0
2850.0,23741.0
2855.0,24566.0
2860.0,22840.0
2865.0,22254.0
2870.0,22675.0
2875.0,22817.0
2880.0,23574.0
2885.0,16601.0
2890.0,13249.0
2895.0,13146.0
2900.0,13640.0
2905.0,14002.0
2910.0,14699.0
2915.0,15780.0
2920.0,16823.0
2925.0,15229.0
2930.0,11560.0
2935.0,9240.0
2940.0,9588.0
2945.0,8404.0
2950.0,8706.0
2955.0,8808.0
2960.0,8809.0
2965.0,9306.0
2970.0,9281.0
2975.0,10047.0
2980.0,10294.0
2985.0,10944.0
2990.0,11393.0
2995.0,11398.0
3000.0,11563.0
